"Message","Status","Department"
"Maaf pak Gub Kenapa ketersediaan blanko ktp sangat langka sekali di kab brebes ini yahh pak. Sudah bolak balik ke kantor kecamatan tapi respon nya komputer eror, mengingat ktp sangat penting guna mengurus pekerjaan dan lain lain. Trima kasih pak Gub sudah mau membaca.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"@bpjtegal @ganjarpranowo Klo betonisasi jln Pantura Brebes adl kewenangan Anda, maka slogan #jalancantik itu bohong! Sudah saya laporkan berkali2 tapi sama sekali tak ada tindakan. Tadi pagi ada 2 kecelakaan tunggal di ruas ini. Lagi-lagi gara2 proyek betonisasi yang sembrono.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Kepada Yth bapak gubernur Jawa tengah di Semarang , perlu kami sampaikan kepada bapak , jatuh tempo pembayaran pajak motor saya hari Senen tgl 14 Oktober 2019 , saya baru bisa bayar tanggal , 15 Oktober 2019 , saya akui itu kesalahan saya walau kena denda ga jadi masalah karena masuk kas negara . tpi yang saya sayangkan denda KTP nya sebesar 70.000 kan itu ga masuk kas negara . memang tidak ada KTP karena saya beli motor dari orang lain . untuk itu saya mohon walau kena denda di masukan saja ke kas negara . sekarang klu cuma satu orang sedangkan klu puluhan orang kan lumayan . utk itu mohon di tindak lanjuti . ws wb .","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Bapak Ali mengadukan bahwa perpanjangan STNK di Polsek Paguyangan tidak bisa diproses dikarenakan blanko habis, blanko akan tersedia kembali hari senin padahal Ybs membutuhkan STNK untuk keperluan interview dihari senin. Mohon petunjuk apakah benar blanko STNK di Polsek Paguyangan habis dan baru tersedia lagi besok senin? Terima kasih","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Mohon maaf pak sblm y.. langsung saja ke pokok prmasalahan . saya sudah bolak balik ngurus E KTP tpi blangko d kecamatan saya slalu kosong . Pdahal sya udah bikin satu tahun lebih. Smpe skarang blm jadi juga.. cma dapet suket dari capil yg brlaku 6 bln..","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Wilayah ketanggungan ke selatan jalannya juga dunk dipoles, ndoro. klo mudik serasa di medan offroad deh","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"@ganjar_pranowo...mau tanya pak masalah ktp elektrik .masa iya udh hampri setahun blangko buat ktp gak ada.kususnya wilayah brebes.kecamatan ketanggungan tolong infonya pak.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Pak bikin ktp di brebes susah nya minta ampun sudah 7bulan nan blm jadi2 dan saya relakan ijin kerja untuk mmbikin ktp sudah bolak balik 2 kali tpi alhsil kta nya blangko hbis.. Nah heran nya kok masa setiap hri blangko hbis trus.. Mohon mff pak. Klo ada salah kta2..sehat truus","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"lagi2 pengecoran jalan pantura ruas bulakparen-cimohong. Tiap sore dan malam menyebabkan kemacetan. Beberapa kali masih terjadi kecelakaan. Gara2nya ada beberapa titik di mana pembetonan tidak dilakukan. Mirisnya, kesannya ditinggalkan pemborong begitu saja. Mirisnya tak ada tanda peringatan yg memadai bg pengendara. Semalam terjadi lg kecelakaan di Jemb. Sijeruk Bulakparen. Tolong turun ke lapangan biar Anda tahu tingginya resiko terutama di malam hari. Khususnya di Jembatan Sijeruk dan di depan gudang Bulog. Terima kasih.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Diduga adanya pungutan liar yang dilakukan oleh Aparat Desa Grinting, Kecamatan Bulakamba, Kabupaten Brebes, Provinsi Jawa Tengah. Kronologi, aparat desa ingin membuatkan sertifikat tanah untuk warga tidak mampu dengan biaya Rp.250ribu per Sertifikat. Dijanjikan akan tertib sertifikat pada bulan Agustus lalu, namum hingga saat ini belum ada kabar sama sekali. Mohon ditindaklanjuti","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"assalamualaikum pak gubernur mohon dipercepat dalam penerbitan blangko e-KTP di Kab. Brebes","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Selamat malam pak Ganjar, mhn dapat dicek ketika pembuatan e ktp di desa banjarlor brebes, karna e ktp no nya berubah tidak sesuai yang lama dan terkait status pernikahan pun gitu, dari sudah menikah menjadi belum menikah. alasannya karena istri belum pindah ktp brebes masih ktp jakarta. karena hal ini ktp suami sy dgn status belum menikah menjadi disalah gunakan oleh suami saya untuk menikah lagi. mohon dapat ditindak lanjuti.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Mohon izin pak ganjar...sy putra desa karang sambung wilayah kec.losari kab.brebes mo lapor situasi terkait sungai cisanggarung terutama kondisi tanggul...mohon di pantau..apalagi sekarang memasuki musim hujan...jika tidak di perbaiki maka fatal akibatnya pak...bisa jebol..saya mohon perbaiki tanggulnya pak...kami sudah bebrapa kali mengadu ke anggota dewan tapi tidak ada tanggapan...atas perhatiannya kami ucapkan terimakasih","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Assalamualaikum warahmatullahi wabaraktuh. Ijin lapor pak Ganjar Pranowo ... Mohon dengan sangat prihatin kejadiannya di desa saya sendiri yaitu beralamat di desa jemasih kecamatan ketanggungan kabupaten Brebes Semua bantuan dari pemerintah pusat dan daerah hanya di kuasai oleh oknum oknum pamong di jajaran desa jemasih dan sangat di sayangkan sekali dimana penerima KIP, KIS , dan bantuan lainnya itu di terima oleh warga yang bisa di katakan mampu , sementara warga yang tidak mampu tidak mendapatkan bantuan apa apa dari pemerintah kan sangat miris , dan ada pungli juga dari petugas kordinir penerima bantuan kepada warga dan sangat di sayang kan dengan keadaan ini tidak ada perhatian terhadap hukum yang pasti seolah benar -benar saja, kemudian Dari pada itu masalah infrastruktur yang sangat tidak sesuai dengan real yang ada di lapangan dimana anggaranya besar tetapi tidak sesuai dengan apa yang ada, dan yang sangat miris nya yang menjadi pekerja juga bukan dari warga desa jemasih tsb , dan kami ingin semoga bapak bisa memperhatikan sistem birokrasi kependudukan dimana ketika warga mau membuat e -ktp dan surat lainya itu sangat susah dan menunggu bertahun tahun , dan di desa jemasih ini tidak adanya Transparansi anggaran dana desa . Mungkin ini saja yang bisa kami laporkan atas nama aliansi masyarakat peduli mohon kesediaannya bapak Ganjar Pranowo selaku gubernur untuk menindak lanjuti . Kami sampaikan terimakasih","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Assalamu'alaikum Bpk @ganjar_pranowo...Pak Ganjar mohon untuk marka jalan dri klonengan sampai arah bumiayu tidak ada pak, trimakasih","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Tanggul kali gangsa bocor pak gub. Mohon di tindaklanjuti Menghadapi musim penghujan kl bs normalisasi sunga jg revitalisasi tanggul.spy tdk terulang banjir dr th 17 dan 18 yg sangat parah.maturnuwun","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Tentang eKTP. HAMPIR 4 TAHUN INI eKTP KU GAK ADA KABAR MAU JADI ATAU TIDAK. DULU SAYA BIKIN SAMA ISTRI,HABIS LEBARAN KEMARIN eKTP ISTRI KU BARU JADI,TAPI eKTP KU KOK TIDAK JADI? ORANG YG BIKIN/REKAMAN BARENG SAMA SAYA WAKTU ITU,CUMA 2-3 BULAN JADI, ISTRI KU 3 BARU JADI,.. LAHHH eKTP AKU KAPAN JADI NYA??! MOHON DI TINDAK LANJUTI!","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Tolong Proses E-ktp Diperbaiki Pak. Biar Cepat. Saya Sudah 1 Tahun Gak Jadi E-ktp.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Pak, Tanggul Cisanggarung (perbatasan jawa tengah-jawa barat) mohon untuk diperbaiki pak. Sudah hampir 2th pasca jebolnya tanggul yang mengakibatkan satu kabupaten brebes banjir besar, dan belum ada tindakan apapun dari bapak sebagai gubernur. Apakah gubernur hanya ada bagi wilayah tengah saja pak? Sebentar lagi musim hujan pak, mohon perhatiannya pak","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Pak maaf,apa benar buat e ktp itu sampai 6 bln,itupun blm pasti jdi dgn alsn blanko dri pusat tidak ada, tolong minta penjelasannya pak... Kec. Tonjong","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"desa bangbayang sekarang ini sedang resah dengan adanya wacana pembangunan waduk di kec Bantarkawung, dan katanya wacana itu sudah di setujui dari pusat, apakah itu benar?","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Selamat malam pak gubernur pak @ganjarpranowo di Desa Bangbayang dan sekitarnya Kec. Bantarkawung Kab. Brebes tentang pembangunan WADUK apakah benar? Lalu bagiamana keputusannya? Karena rumor tentang pembangunan waduk sekitar daerah kami sangat meresahkan warga sekitar.. jangan sampai lama2 keputusannya.. ditunggu segera sehingga warga dapat tidur nyenyak. Terimakasih","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Pak,tolong rakyat kec bantarkawung kab Brebes pak yg kabarnya akan dijadikan waduk,kami sudah damai hidup disana pak,tolong kami supaya rencana itu dibatalkan,bakal ada ribuan orang yg kehilangan tempat tinggalnya pak.bantu up","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"assalmualaikum pak @ganjar_pranowo , sy warga jateng (brebes-salem) mau menyampaikan aduan, kenapa jalan raya bumiayu salem..dari dulu masih aja rusak amburadul, padhal itu jalan adalah akses utama dari kota menuju kecamatan salem, kalaupun diperbaiki paling cuma sepotong2, ga total menyeluruh sampe daerh salem, kalau saat musim hujan tiba, jln berlubang dan bnyk genanagan air, semenjak kepemimpinan bpk udh dua periode dan bupati idza 2 periode juga, blm ada perbaikan. padahal kecamatan salem termasuk basis pdip..yg bnyk menyumbang suara untuk bpk dan bu idza..tolong ya pak ditindak lanjuti..sekian dan terima kasih","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Pekerjaan jembatan Ciheuleut desa Sindangwangi, Bantarkawung,Brebes. Jembatan belum 2 bulan setelah jadi. Tapi jembatan sudah rusak, pendasi miring dan tanah amblas, jembatan itu dengan anggaran Rp. 972.000.000. Mohon pak dikaji ulang. Terimakasih","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Dari Tahun ke Tahun cuma bronjong dan bronjong Warga ingin talud beton agar keamanan warga pinggir kalikeruh bisa terjaga. - Untuk BUPATI bpk GUBERNUR Dan dewan DPRD,DPRPROV maen lah ke desa kami agar tau kenyataan yg ada di dk.krjan 1, Kalierang, kec.Bumiayu , Kab.Brebes, prov Jawa Tengah - Sedia payung sebelum hujan Tolong realisasikan keinginan warga sebelum terjadi hal2 yang tidak di inginkan. - Sumber: Crez Ex/Facebook - #Bumiayu #inibumiayu","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Pak @ganjar_pranowo apakah benar pembangunan waduk berkapasitas 2Milyar Kubik Air di daerah brebes selatan Kec.Bantarkawung Sudah Di ACC Pemda Jateng Dan Akan Segera Direalisasikan Pak? Soalnya rakyat sudah resah dan mulai demo ke kecamatan bantarkawung krena ada kabar berita seperti itu pak. Akan ada puluhan ribu rakyat yg terusir dari tanah kelahirannya sendiri pak,mohon bantuannya.terimakasih","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Saya sudah 5 tahun bikin ktp ngga jadi jadi saya, bekerja di jakarta tiap 2/3 bulan saya ambil cuti kerja 2hari tapi pas ke kantpr kecamatan selalu habis blankonya","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Pak Ganjar terhormat kami sebagai warga Bangbayang kec bantarkawung resah atas pembikinan bendungan bantarkawung ,,kami tidak ingin tanah kelahiran kami di jadikan bendungan,, kenapa rakyat yg kena imbas nya sedangkan mata pencaharian kami lumayan di sini,, kami sangat menolak keras pembuatan bendungan di kec bantarkawung tolong dengar lah keluh kesa kami dimana kami sedang resah, tolong tolak pak,, kenapa yg hidup mau di tenggelamkan sedangkan yg mati di laut aja di cari,,, tolong dengar lah nasib rakyat mu, terimakasih ????","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Asalamualaikum pak,, sebelumnya mohon maaf, saya mewakili masyarakat kecamatan Bantarkawung, kab Brebes izin lapor. Kami di beberapa desa kecamatan Bantarkawung, kab Brebes sangat resah dan khawatir dengan adanya rencana pembangunan Waduk di kec. Bantarkawung yang akan menenggelamkan beberapa desa. Aksi demo penolakan masyarakat telah terjadi dua kali, minggu kemarin dan hari ini. Kami telah meminta kepada wakil rakyat kab. Brebes yang sampai sekarang belum ada jawaban dan kepastian. Kami sangat memohon kepada bapak selaku Gubernur Jateng agar pembuatan waduk di tanah kami di batalkan. Terimakasih wassalamualaikum wr.wb","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"pak @ganjar_pranowo tolong urus masalah pembangunan bendungan bantarkawung brebes,kami tidak mau tanah kelahiran kami dijadikan bendungan..hari ini warga sedang melakukan demo penolakan. dan bupati brebes kabur tidak menemui/berdialog dengan perwakilan kami.","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Asalamualaikum pak,, saya atas nama warga kecamatan Bantarkawung, kab Brebes, Jawa tengah mohon bantuanya terhadap pembuatan Waduk yang akan menenggelamkan beberapa desa di kecamatan Bantarkawung,. Mohon bantuanya terhadap masyarakat kec Bantarkawung,. Karna harus kemana lagi warga kami meminta bantuan. Terimakasih Wasalamualaikum wr.wb","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"pak ganjar badhe tangled, niku issu bendungan teng kec bantarkawung kab brebes pripun, saniki smpun rame demo.njih kulo tiyang bantarkwung.mtru nwun","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Kami sangatt menolak keras pembuatan waduk di kec bantarkawung dimana hati nurani mu para pejabat tinggi yg tenggelam di lautan aja di cari masa yg hidup di tenggelamkan,, yg terhormat pak Ganjar Pranowo tolong lah dengar keluh kesah kami ???????????????? ,,,, kami sangat resah,, tanah kelahiran kami akan di bikin waduk,,, TOLAK KERaS bendungan kec BAnTaRKawung","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"kami warga Bantarkawung kab Brebes menolak keras pembangunan waduk Bantarkawung ????tolong pa batalkan rencana pembangunan waduk bantarkawung #tolakwadukbantarkawung","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"@ganjarpranowo mohon dibantu pak, KTP El. di kab. Brebes bangkonya selalu kosong. Sudah menahun problem ini. Petugas selalu beralasan. Apa tidak ada solusi kongkrit untuk memudahkan masyarakat pak? Mohon dibantu. Suwun Ndoro.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Ternyata taun 2019 pun masih susah tuk mencari ilmu loh mas @ganjarpranowo, ini desa kalibannteng kec. larangan kab.Brebes. dah 2hari gk skolah di karnakn kaline banjir.Susah nyebrang, sampan rusak jembatan drurat hbis di trjang banjir dn @pemkab_brebes sepertinya tutup mata.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"GAWE KTP ELEKTONIK WES 5 TAHUN WIWIT 2014 NGANTI AKHIR TAHUN 2019 UANGELE BLASS ....... PAK GANJAR PRANOWO MBOK DITULUNGI WARGA SENG KOYO NGENE.... PEMPROV JATENG PIYE SOLUSINE ENEK WARGA KANGELAN GAWE EKTP WES BERTAHUN TAHUN... AKU KI WARGA JAWA TENGAH LAN AKU BANGGA DADI WONG JATENG.... TAPI AKU SANGAT KECEWA KARO LAYANAN EKTP.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Tolong batalin pembangunan bendungan cipamali pak di brebes selatan,,krna itu dampaknya buat masyarakat sangat tidak baik dan kami masyarakat brebes selatan MENOLAK KERAS,,tlng di perhatikan pak trm ksh","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"pak Gubernur, saya mau tanya mengenai PAD dari Tanah bengkok. itu sebenarnya bagaimana, karena di lain pihak mengatakan bahwa kepala Desa dan Perangkat desa tidak berhak mengaku memiliki bengkok. namun kenyataan yang ada Kepala Desa dan Perangkat Desa masih menyewakan bengkok secara individu. bahkan bengkok eks perangkat Desa yang sudah purna juga selalu disewakan tanpa ada kejelasan. ini terjadi di Desa kramat kecamatan Jatibarang - Brebes semoga ditanggapi","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"saya bikin KTP dari 5th lalu blm jadi sampai sekarang desa Winduaji kecamatan Paguyangan kabupaten Brebes","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"maff pak kenapa saya bikin KTP gak jadi jadi padahal sekarang apa serba katp","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Pelayanan Bayar Pajak Kendaraan di Samsat Tanjung dan pembuatan Plat nomor polisi 5 tahunan sekali di SAMSAT BREBES sudah cukup memuaskan bagi saya > tertib > cepat > tdk ada pungli > TETAPI disisi lain PELAYANAN pembuatan KTP Elektronik di wilayah kami Kec KERSANA Kab BREBES sungguh sangat memalukan dan menyedihkan > Terlalu Lama dari April 2014 s/d Des 2019 saya baru dapat E-KTP itupun saya harus dengan cara yang *tidak umum* , saya *sangat KECEWA* dengan pelayanan seperti ini > wahai Pemprov Jawa Tengah [ terkhusus Gubernur Jawa Tengah ] dengar dan lihat lah wargamu mengadu > karena saya kadung dan terlalu cinta dengan JAWA TENGAH maka perhatikanlah kami ...Ternyata masih ada praktek Korupsi Penyalahgunaan Jabatan dan Kesewenang wenangan Abdi Negara [ ASN ] di daerah kami > Kersana > Brebes > Jateng .","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Jalan dari cenang sampai Songgom rusak parah berlubang kalau hujan banjir","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Pak @ganjar_pranowo sesekali tinjau juga jateng bagian brebes tegal purwokerto,,skalian pantau jalur pejagan_songgom yang kbetulan pas kemarin saya pulang kmpung ko masih rusak aja yah","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"@ganjarpranowo aku hanya merasa aneh aja melihat fenomena e-ktp di kec.Brebes.KAB.Brebes.bikin E-KTP secara prosedur pasti bilang nya belangko nya habis.tapi klo nyuap lewat pamong desa atau orang kec.Rp 100.000 Ko langsung jadi.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Pak @ganjar_pranowo mau tanya. .itu jalan provinsi songgom-ketanggungan mohon untuk di tindak lanjuti.. Itu sekarang menjadi titik kemacetan","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"selamat pagi bpk,saya mau melaporkan kasus jebolnya tanggul sungai di desa karangbale Rt 03 Rw 3 kec.Larangan kab.Brebes katanya sih sumber dana pembangunan dr pusat pak,blm lama di bangun tp sudah seperti itu kondisinya. mohon di usut pak supaya bisa di tangkap pemborongnya,yg sudah mengurangi jatah semen di bangunan itu.","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Bpk Ganjar Pranowo yg terhormat,,kenapa blangko untuk eKTP di desa kami tidak ada,kami sangat membutuhkan blangko tersebut,saya nunggu dari bulan kemarin pak, mohon untuk segera di tindak lanjuti.maturnuwun","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Sudah 2thn E-ktp blm jdi. Dr pemkab brebes sndri cma bisa bilang maaf2 sj tdk ada tindak lanjutny lg. Mhon utk pemprov jateng di tindak lnjuti birokrasi di brebes. Sy bolak blik dtg ke kecamatan blm ada jawabn yg puas. Tetangga sy sblh rmh perangkat desa bisa cpt jdi E-ktp nya. Lah sy org sipil biasa lama sekali smpe 2thn blm jdi. 2 periode pak jokowi jd presiden. Pelaku koruptor ny juga sdh di penjara. Masa iya E-ktp ga becus ngurus nya. Apa harus ada uang pelicin buat pengurusan E-ktp? Mhn ditindak lnjuti pak. Terimkasih.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Usul Pak @ganjarpranowo agar jalan Bumiayu-Purwokerto dibuat 4 lajur. Atau altrrnatifnya dibuatkan jalan baru dg 4 lajur agar berkendara lbh nyaman. Klo itu jln nasional,tlg diusulkan k pusat. Suwun Pak.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Assalamualaikum pak gubernur saya susilo warga desa ketanggungan ijin melapor pak gubernur lampu penerangan jalan pertigaan jl ahmad yani dan jl kh mukhlas mati (rusak) ada dua lampu penerangan jalan yang mati (rusak) sudah sekitar 2 bulan lampu rusak pak gub..matur suwun..","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Selamat Malam Pak Ganjar, mau tanya blanko E-KTP, di Kecamatan Tonjong masih belum ada pak, dan Suket Saya sudah Saya perpanjang 2 kali ini. Dan terakhir saya ke kecamatan tonjong petugas di sana tidak bisa memberi jawaban Pasti Kapan blankonya ada. Buat apa pak gunanya elektronik kalau bukan untuk memangkas birokrasi @kata bu risma. Terima kasih.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"saya melihat langsung politik uang saat pemilihan kepala desa","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"mohon disediakan unit sepeda gowes untuk mobilitas satpam parkir, Rest area tol Brebes KM260","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Pak gubernur, saya mau menyampaikan, d kabupaten brebes tepat nya d samsat brebes masih d temui pungli, bahkan calo pun masih ada,,MoMohon untuk d tindak lanjuti","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Assalamu alaikum mohon maaf lahir batin sebelumnya saya warga dari desa slatri kecamatan larangan kabupaten brebes Mungkin langsung saja ke poin pertanyaan saya. 1. Apa betul pak, perihal RAB desa itu menjadi rahasia negara dan warga itu tidak boleh tau pak? karena setiap ada sosialisasi sebelum pembangunanpun hanya dijelaskan secara lisan nilai total anggarannya tidak dijelaskan rincianya 2.Dalam hal keterbukaan mengenai keuangan desa, jujur saja didesa kami kurang transparan. lalu bgmn caranya jika warga menanyakan keuangan desa(dana desa)selalu saja tertutup rapat? 3.Apa yg harus kami perbuat sebagai warga yg tidak punya payung hukum untuk berusaha membuka para mafia-mafia uang rakyat? Mungkin itu saja pak yg bisa saya tanyakan dan sampaikan. Mohon maaf atas kesalahan dan kekurangannya. Dan saya ucapkan banyak terimakasih atas kebaikan dan responnya!","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Selamat malam, saya ingin mengajukan KITAP untuk suami saya, tapi ditolak karena e-KTP saya statusnya belum diubah menjadi Kawin. Sedangkan blanko ktp selalu kosong. Saya harus bagaimana? Tanpa KITAP suami saya tidak bisa tinggal di Indonesia.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Pak Gub. @ganjarpranowo waktu berkunjung ke Desa cikeusal Lor tdk sempat mengunjungi longsor di Dusun Cibogo Cikeusal Kidul. Sdh kritis Pak. @idza_priyanti @dpusdatarujtg @bpbdjateng @BPBDBREBES165","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"kapan diberlakukan BPKB online pakgub. ngurus mutasi Brebes- semarang, harus balik 3 Minggu lagi , mau pajek (bayar) aja susah amat. yg Simple knp dibuat ribet. semoga Jateng bisa tiru Jabodetabek . makasih pak gub","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Lagi... Tanggul jebol. Ketanggungan tergenang. Mas Gubernur Ganjar Pranowo mungkin perlu dibuat tanggul permanen di kali Babakan agar tidak terulang lagi. Mas @Juli Eko Nugroho tengok kami dong","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"untuk setiap kali posyandu yang diakadan desa apa harus membayar 3rb rupiah ...posyandu lansia atau balita,, soalnya di desa saya LIMBANGAN WETAN di kenai biaya setiap posyandu balita atau lansia","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Masalah surat kwirtansi jual beli motor yang hilang, sementara motor mau saya pindah nama kepemilikan","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Lapor posisi tanggul darurat kali babakan desa cikesal lor, kec ketanggungan kab brebes, kmrin sempet di tinjau @ganjarpranowo dan @KemenPU , @dpubmckjateng , @dpu_brebes","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"saya tidak bisa daftar akun diwebsite layananonline.dukcapil.kemendagri.go.id dengan notifikasi BUKAN SEBAGAI KEPALA KELUARGA. padahal sudah jelas di KK pun saya adalah kepala keluarga. mohon ditindaklanjuti","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Halo pak @ganjarpranowo tanggul cisanggarung di wilayah brebes jebol lagi loh . Bikin banjir desa kalibuntu banjir","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Sungai anakan Cisanggarung tanggul nya jebol lokasi: di desa Limbangan Losari Brebes Pesisir Utara ratusan hektar tanaman bawang terendam cc @BPBDBREBES165 terjadi pendangkalan sungai harus di keruk dan di tinggikan tanggulnya..CC pk gub @ganjarpranowo","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Pak @ganjarpranowo itu yg jembatan layang dibumiayu kretek kok udah rusak aja ya ? Jalan nya bergelombang gitu pak Sudah ada yg lapor blm ya pak ? Terimakasih","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
